iter	Passed	Remaining
17663	1047300	4881709
17664	1047361	4881657
17665	1047421	4881601
17666	1047485	4881564
17667	1047546	4881515
17668	1047608	4881467
17669	1047667	4881408
17670	1047723	4881333
17671	1047780	4881264
17672	1047845	4881229
17673	1047904	4881168
17674	1047967	4881128
17675	1048029	4881078
17676	1048093	4881043
17677	1048155	4880997
17678	1048220	4880964
17679	1048280	4880907
17680	1048346	4880877
17681	1048409	4880837
17682	1048466	4880766
17683	1048528	4880721
17684	1048587	4880660
17685	1048648	4880606
17686	1048707	4880549
17687	1048770	4880506
17688	1048834	4880467
17689	1048897	4880425
17690	1048955	4880359
17691	1049017	4880317
17692	1049082	4880281
17693	1049145	4880238
17694	1049204	4880178
17695	1049270	4880152
17696	1049333	4880110
17697	1049391	4880045
17698	1049457	4880016
17699	1049519	4879969
17700	1049583	4879932
17701	1049647	4879895
17702	1049706	4879835
17703	1049770	4879795
17704	1049834	4879757
17705	1049892	4879692
17706	1049952	4879636
17707	1050013	4879584
17708	1050083	4879576
17709	1050140	4879507
17710	1050206	4879476
17711	1050266	4879423
17712	1050322	4879350
17713	1050383	4879298
17714	1050449	4879268
17715	1050515	4879240
17716	1050578	4879195
17717	1050641	4879155
17718	1050699	4879090
17719	1050762	4879048
17720	1050831	4879032
17721	1050893	4878985
17722	1050950	4878919
17723	1051011	4878866
17724	1051075	4878828
17725	1051137	4878784
17726	1051199	4878734
17727	1051260	4878684
17728	1051319	4878620
17729	1051380	4878573
17730	1051444	4878533
17731	1051503	4878471
17732	1051564	4878419
17733	1051623	4878359
17734	1051686	4878317
17735	1051751	4878285
17736	1051815	4878249
17737	1051876	4878197
17738	1051935	4878135
17739	1052000	4878101
17740	1052063	4878060
17741	1052122	4878001
17742	1052183	4877951
17743	1052245	4877903
17744	1052309	4877867
17745	1052372	4877824
17746	1052430	4877755
17747	1052491	4877706
17748	1052552	4877652
17749	1052614	4877608
17750	1052677	4877563
17751	1052735	4877500
17752	1052797	4877451
17753	1052859	4877405
17754	1052925	4877380
17755	1052989	4877341
17756	1053054	4877306
17757	1053114	4877250
17758	1053175	4877202
17759	1053236	4877150
17760	1053302	4877122
17761	1053361	4877059
17762	1053427	4877031
17763	1053490	4876987
17764	1053554	4876950
17765	1053615	4876900
17766	1053677	4876854
17767	1053740	4876809
17768	1053807	4876789
17769	1053871	4876752
17770	1053930	4876688
17771	1053991	4876638
17772	1054053	4876589
17773	1054119	4876560
17774	1054180	4876511
17775	1054243	4876471
17776	1054309	4876440
17777	1054375	4876411
17778	1054435	4876357
17779	1054491	4876282
17780	1054551	4876227
17781	1054617	4876196
17782	1054677	4876141
17783	1054734	4876073
17784	1054796	4876022
17785	1054861	4875993
17786	1054923	4875944
17787	1054984	4875892
17788	1055048	4875856
17789	1055115	4875829
17790	1055176	4875778
17791	1055239	4875740
17792	1055299	4875683
17793	1055363	4875644
17794	1055428	4875612
17795	1055487	4875550
17796	1055553	4875521
17797	1055612	4875459
17798	1055676	4875424
17799	1055737	4875374
17800	1055798	4875320
17801	1055863	4875286
17802	1055927	4875250
17803	1055991	4875213
17804	1056054	4875168
17805	1056115	4875119
17806	1056179	4875078
17807	1056243	4875042
17808	1056305	4874998
17809	1056370	4874962
17810	1056434	4874924
17811	1056494	4874867
17812	1056554	4874812
17813	1056616	4874766
17814	1056678	4874719
17815	1056738	4874663
17816	1056798	4874608
17817	1056862	4874570
17818	1056926	4874529
17819	1056985	4874471
17820	1057050	4874438
17821	1057113	4874397
17822	1057173	4874340
17823	1057235	4874293
17824	1057298	4874248
17825	1057357	4874189
17826	1057420	4874145
17827	1057478	4874079
17828	1057540	4874033
17829	1057601	4873983
17830	1057665	4873943
17831	1057726	4873891
17832	1057791	4873860
17833	1057851	4873806
17834	1057911	4873749
17835	1057971	4873692
17836	1058039	4873670
17837	1058102	4873629
17838	1058163	4873579
17839	1058227	4873540
17840	1058288	4873487
17841	1058352	4873453
17842	1058419	4873426
17843	1058481	4873378
17844	1058539	4873315
17845	1058601	4873268
17846	1058663	4873219
17847	1058726	4873181
17848	1058791	4873147
17849	1058852	4873092
17850	1058913	4873042
17851	1058978	4873008
17852	1059038	4872954
17853	1059098	4872899
17854	1059161	4872855
17855	1059217	4872780
17856	1059279	4872733
17857	1059338	4872670
17858	1059402	4872635
17859	1059468	4872607
17860	1059529	4872556
17861	1059593	4872518
17862	1059662	4872503
17863	1059726	4872464
17864	1059791	4872428
17865	1059848	4872361
17866	1059907	4872299
17867	1059971	4872261
17868	1060037	4872235
17869	1060103	4872203
17870	1060164	4872154
17871	1060231	4872128
17872	1060290	4872069
17873	1060353	4872027
17874	1060414	4871972
17875	1060469	4871896
17876	1060532	4871854
17877	1060595	4871808
17878	1060658	4871769
17879	1060720	4871722
17880	1060785	4871689
17881	1060849	4871651
17882	1060911	4871604
17883	1060974	4871561
17884	1061039	4871525
17885	1061100	4871475
17886	1061161	4871425
17887	1061224	4871381
17888	1061287	4871336
17889	1061350	4871295
17890	1061415	4871262
17891	1061474	4871201
17892	1061536	4871157
17893	1061597	4871102
17894	1061660	4871062
17895	1061722	4871015
17896	1061786	4870974
17897	1061847	4870926
17898	1061903	4870851
17899	1061966	4870807
17900	1062031	4870775
17901	1062094	4870733
17902	1062159	4870697
17903	1062219	4870643
17904	1062279	4870584
17905	1062344	4870554
17906	1062413	4870535
17907	1062476	4870494
17908	1062534	4870430
17909	1062596	4870383
17910	1062660	4870346
17911	1062724	4870305
17912	1062787	4870265
17913	1062846	4870202
17914	1062911	4870170
17915	1062978	4870144
17916	1063041	4870101
17917	1063110	4870086
17918	1063169	4870028
17919	1063228	4869965
17920	1063291	4869924
17921	1063350	4869864
17922	1063410	4869805
17923	1063472	4869758
17924	1063537	4869726
17925	1063597	4869669
17926	1063662	4869636
17927	1063725	4869593
17928	1063787	4869547
17929	1063849	4869500
17930	1063915	4869469
17931	1063975	4869414
17932	1064042	4869391
17933	1064104	4869341
17934	1064162	4869277
17935	1064222	4869220
17936	1064283	4869167
17937	1064347	4869130
17938	1064409	4869084
17939	1064474	4869050
17940	1064533	4868988
17941	1064593	4868935
17942	1064656	4868890
17943	1064720	4868853
17944	1064782	4868805
17945	1064841	4868746
17946	1064902	4868692
17947	1064964	4868648
17948	1065024	4868589
17949	1065088	4868552
17950	1065150	4868505
17951	1065212	4868456
17952	1065278	4868428
17953	1065337	4868367
17954	1065403	4868340
17955	1065463	4868280
17956	1065523	4868226
17957	1065584	4868172
17958	1065647	4868132
17959	1065710	4868088
17960	1065778	4868068
17961	1065837	4868008
17962	1065902	4867976
17963	1065965	4867933
17964	1066027	4867885
17965	1066086	4867823
17966	1066149	4867781
17967	1066211	4867733
17968	1066270	4867675
17969	1066330	4867619
17970	1066392	4867572
17971	1066457	4867537
17972	1066523	4867507
17973	1066587	4867469
17974	1066647	4867412
17975	1066708	4867359
17976	1066768	4867305
17977	1066834	4867278
17978	1066895	4867225
17979	1066959	4867187
17980	1067022	4867145
17981	1067088	4867117
17982	1067150	4867065
17983	1067209	4867006
17984	1067271	4866957
17985	1067333	4866911
17986	1067394	4866859
17987	1067455	4866810
17988	1067515	4866754
17989	1067576	4866702
17990	1067643	4866678
17991	1067706	4866634
17992	1067773	4866610
17993	1067836	4866565
17994	1067898	4866520
17995	1067957	4866457
17996	1068018	4866405
17997	1068084	4866379
17998	1068143	4866316
17999	1068200	4866245
18000	1068257	4866178
18001	1068320	4866135
18002	1068384	4866096
18003	1068444	4866038
18004	1068507	4865997
18005	1068567	4865940
18006	1068632	4865907
18007	1068692	4865851
18008	1068753	4865797
18009	1068817	4865758
18010	1068880	4865718
18011	1068944	4865679
18012	1069011	4865655
18013	1069075	4865616
18014	1069135	4865562
18015	1069197	4865511
18016	1069256	4865453
18017	1069314	4865387
18018	1069377	4865342
18019	1069437	4865289
18020	1069497	4865232
18021	1069560	4865190
18022	1069620	4865133
18023	1069682	4865084
18024	1069742	4865029
18025	1069809	4865004
18026	1069872	4864960
18027	1069935	4864918
18028	1070001	4864887
18029	1070066	4864854
18030	1070131	4864820
18031	1070192	4864769
18032	1070257	4864737
18033	1070319	4864687
18034	1070380	4864637
18035	1070442	4864588
18036	1070507	4864555
18037	1070572	4864521
18038	1070635	4864477
18039	1070693	4864416
18040	1070757	4864374
18041	1070817	4864317
18042	1070877	4864264
18043	1070939	4864215
18044	1071003	4864176
18045	1071064	4864125
18046	1071124	4864067
18047	1071187	4864025
18048	1071247	4863972
18049	1071308	4863920
18050	1071372	4863881
18051	1071438	4863851
18052	1071499	4863801
18053	1071565	4863770
18054	1071626	4863719
18055	1071691	4863684
18056	1071758	4863658
18057	1071824	4863632
18058	1071889	4863598
18059	1071955	4863567
18060	1072022	4863541
18061	1072083	4863492
18062	1072152	4863473
18063	1072215	4863434
18064	1072276	4863382
18065	1072340	4863344
18066	1072402	4863294
18067	1072463	4863244
18068	1072524	4863189
18069	1072590	4863161
18070	1072657	4863139
18071	1072719	4863091
18072	1072785	4863059
18073	1072849	4863020
18074	1072913	4862984
18075	1072974	4862931
18076	1073038	4862894
18077	1073107	4862878
18078	1073173	4862850
18079	1073234	4862795
18080	1073295	4862744
18081	1073361	4862717
18082	1073425	4862675
18083	1073487	4862628
18084	1073547	4862571
18085	1073607	4862518
18086	1073667	4862462
18087	1073728	4862408
18088	1073789	4862356
18089	1073851	4862308
18090	1073911	4862254
18091	1073972	4862202
18092	1074034	4862154
18093	1074096	4862106
18094	1074163	4862081
18095	1074229	4862051
18096	1074290	4862000
18097	1074346	4861927
18098	1074407	4861874
18099	1074472	4861840
18100	1074534	4861794
18101	1074599	4861759
18102	1074659	4861700
18103	1074717	4861638
18104	1074778	4861582
18105	1074842	4861546
18106	1074902	4861491
18107	1074965	4861446
18108	1075027	4861399
18109	1075090	4861357
18110	1075152	4861310
18111	1075212	4861252
18112	1075270	4861184
18113	1075329	4861125
18114	1075391	4861079
18115	1075454	4861037
18116	1075514	4860977
18117	1075574	4860923
18118	1075633	4860861
18119	1075696	4860817
18120	1075756	4860761
18121	1075818	4860713
18122	1075884	4860685
18123	1075947	4860640
18124	1076010	4860600
18125	1076071	4860547
18126	1076131	4860492
18127	1076193	4860442
18128	1076252	4860382
18129	1076318	4860352
18130	1076384	4860321
18131	1076449	4860290
18132	1076508	4860229
18133	1076569	4860177
18134	1076630	4860124
18135	1076691	4860072
18136	1076753	4860026
18137	1076813	4859966
18138	1076869	4859894
18139	1076935	4859862
18140	1076996	4859810
18141	1077061	4859776
18142	1077126	4859744
18143	1077191	4859710
18144	1077257	4859681
18145	1077317	4859626
18146	1077380	4859579
18147	1077436	4859506
18148	1077496	4859448
18149	1077554	4859386
18150	1077615	4859331
18151	1077680	4859298
18152	1077740	4859242
18153	1077806	4859212
18154	1077871	4859178
18155	1077929	4859111
18156	1077991	4859066
18157	1078054	4859021
18158	1078116	4858977
18159	1078185	4858958
18160	1078247	4858912
18161	1078304	4858843
18162	1078363	4858782
18163	1078421	4858714
18164	1078477	4858639
18165	1078532	4858563
18166	1078593	4858509
18167	1078656	4858464
18168	1078718	4858416
18169	1078781	4858377
18170	1078842	4858321
18171	1078898	4858250
18172	1078961	4858207
18173	1079027	4858177
18174	1079084	4858105
18175	1079150	4858078
18176	1079211	4858025
18177	1079272	4857974
18178	1079332	4857917
18179	1079390	4857852
18180	1079455	4857814
18181	1079514	4857757
18182	1079576	4857707
18183	1079634	4857644
18184	1079701	4857617
18185	1079765	4857578
18186	1079830	4857545
18187	1079887	4857477
18188	1079950	4857430
18189	1080014	4857393
18190	1080074	4857338
18191	1080136	4857288
18192	1080198	4857239
18193	1080259	4857191
18194	1080317	4857121
18195	1080375	4857059
18196	1080443	4857036
18197	1080504	4856986
18198	1080564	4856929
18199	1080627	4856887
18200	1080687	4856828
18201	1080749	4856784
18202	1080812	4856737
18203	1080873	4856686
18204	1080931	4856620
18205	1080995	4856581
18206	1081053	4856517
18207	1081115	4856469
18208	1081179	4856429
18209	1081237	4856363
18210	1081298	4856311
18211	1081356	4856246
18212	1081420	4856207
18213	1081483	4856166
18214	1081547	4856126
18215	1081615	4856104
18216	1081678	4856064
18217	1081736	4855997
18218	1081799	4855954
18219	1081859	4855896
18220	1081927	4855878
18221	1081989	4855830
18222	1082051	4855783
18223	1082119	4855763
18224	1082178	4855702
18225	1082242	4855663
18226	1082304	4855612
18227	1082361	4855546
18228	1082425	4855505
18229	1082489	4855467
18230	1082549	4855412
18231	1082612	4855367
18232	1082678	4855336
18233	1082742	4855299
18234	1082797	4855219
18235	1082860	4855175
18236	1082919	4855113
18237	1082978	4855055
18238	1083038	4854998
18239	1083101	4854956
18240	1083161	4854897
18241	1083222	4854844
18242	1083284	4854796
18243	1083350	4854767
18244	1083415	4854734
18245	1083478	4854691
18246	1083540	4854643
18247	1083602	4854596
18248	1083667	4854562
18249	1083724	4854490
18250	1083782	4854426
18251	1083840	4854360
18252	1083899	4854301
18253	1083962	4854257
18254	1084026	4854216
18255	1084086	4854158
18256	1084150	4854124
18257	1084211	4854070
18258	1084277	4854040
18259	1084340	4853998
18260	1084404	4853959
18261	1084464	4853903
18262	1084527	4853858
18263	1084587	4853803
18264	1084648	4853749
18265	1084710	4853702
18266	1084771	4853652
18267	1084839	4853627
18268	1084900	4853577
18269	1084965	4853542
18270	1085026	4853490
18271	1085087	4853439
18272	1085152	4853403
18273	1085215	4853360
18274	1085273	4853295
18275	1085337	4853256
18276	1085401	4853216
18277	1085464	4853172
18278	1085527	4853132
18279	1085589	4853083
18280	1085649	4853028
18281	1085713	4852988
18282	1085779	4852957
18283	1085839	4852903
18284	1085899	4852847
18285	1085964	4852809
18286	1086022	4852745
18287	1086083	4852693
18288	1086144	4852640
18289	1086208	4852602
18290	1086271	4852559
18291	1086335	4852520
18292	1086399	4852482
18293	1086461	4852435
18294	1086521	4852375
18295	1086587	4852346
18296	1086647	4852288
18297	1086710	4852248
18298	1086769	4852187
18299	1086827	4852119
18300	1086889	4852074
18301	1086950	4852020
18302	1087013	4851975
18303	1087075	4851929
18304	1087136	4851879
18305	1087192	4851802
18306	1087260	4851780
18307	1087320	4851723
18308	1087381	4851675
18309	1087448	4851649
18310	1087513	4851613
18311	1087578	4851577
18312	1087640	4851531
18313	1087703	4851488
18314	1087763	4851433
18315	1087827	4851391
18316	1087883	4851319
18317	1087945	4851270
18318	1088003	4851206
18319	1088063	4851146
18320	1088125	4851098
18321	1088185	4851042
18322	1088247	4850996
18323	1088311	4850955
18324	1088373	4850910
18325	1088437	4850870
18326	1088504	4850844
18327	1088566	4850795
18328	1088625	4850734
18329	1088690	4850702
18330	1088752	4850654
18331	1088813	4850599
18332	1088872	4850541
18333	1088932	4850484
18334	1088990	4850417
18335	1089050	4850360
18336	1089114	4850321
18337	1089172	4850258
18338	1089240	4850235
18339	1089298	4850171
18340	1089363	4850133
18341	1089423	4850078
18342	1089489	4850050
18343	1089551	4850002
18344	1089615	4849962
18345	1089676	4849908
18346	1089736	4849853
18347	1089796	4849794
18348	1089860	4849756
18349	1089922	4849708
18350	1089982	4849653
18351	1090049	4849628
18352	1090112	4849583
18353	1090176	4849543
18354	1090238	4849498
18355	1090304	4849465
18356	1090369	4849433
18357	1090435	4849403
18358	1090496	4849348
18359	1090556	4849292
18360	1090616	4849236
18361	1090673	4849168
18362	1090737	4849127
18363	1090800	4849084
18364	1090863	4849040
18365	1090928	4849006
18366	1090989	4848956
18367	1091050	4848901
18368	1091109	4848840
18369	1091175	4848810
18370	1091236	4848760
18371	1091298	4848711
18372	1091361	4848667
18373	1091424	4848624
18374	1091486	4848574
18375	1091548	4848530
18376	1091615	4848504
18377	1091678	4848459
18378	1091732	4848376
18379	1091796	4848337
18380	1091853	4848267
18381	1091920	4848240
18382	1091980	4848186
18383	1092041	4848132
18384	1092108	4848105
18385	1092174	4848078
18386	1092234	4848017
18387	1092297	4847975
18388	1092360	4847932
18389	1092428	4847913
18390	1092493	4847877
18391	1092556	4847834
18392	1092622	4847801
18393	1092688	4847771
18394	1092753	4847737
18395	1092810	4847667
18396	1092875	4847632
18397	1092938	4847590
18398	1092997	4847531
18399	1093061	4847491
18400	1093126	4847454
18401	1093191	4847422
18402	1093255	4847380
18403	1093317	4847335
18404	1093381	4847296
18405	1093441	4847237
18406	1093505	4847197
18407	1093572	4847174
18408	1093632	4847116
18409	1093696	4847076
18410	1093760	4847038
18411	1093819	4846979
18412	1093882	4846935
18413	1093943	4846881
18414	1094005	4846834
18415	1094069	4846794
18416	1094132	4846749
18417	1094194	4846705
18418	1094258	4846665
18419	1094320	4846613
18420	1094385	4846582
18421	1094450	4846545
18422	1094507	4846476
18423	1094569	4846427
18424	1094633	4846387
18425	1094691	4846324
18426	1094753	4846277
18427	1094814	4846223
18428	1094877	4846181
18429	1094937	4846121
18430	1094997	4846065
18431	1095060	4846023
18432	1095121	4845969
18433	1095186	4845934
18434	1095245	4845876
18435	1095306	4845821
18436	1095368	4845772
18437	1095435	4845748
18438	1095499	4845710
18439	1095562	4845666
18440	1095626	4845624
18441	1095688	4845579
18442	1095751	4845536
18443	1095810	4845475
18444	1095876	4845443
18445	1095938	4845393
18446	1096001	4845350
18447	1096070	4845336
18448	1096136	4845305
18449	1096195	4845241
18450	1096259	4845203
18451	1096322	4845160
18452	1096385	4845117
18453	1096445	4845058
18454	1096506	4845006
18455	1096569	4844963
18456	1096635	4844934
18457	1096699	4844895
18458	1096763	4844854
18459	1096826	4844812
18460	1096889	4844768
18461	1096951	4844718
18462	1097012	4844670
18463	1097078	4844636
18464	1097143	4844605
18465	1097203	4844547
18466	1097268	4844509
18467	1097329	4844460
18468	1097389	4844403
18469	1097451	4844355
18470	1097518	4844326
18471	1097578	4844272
18472	1097637	4844208
18473	1097700	4844165
18474	1097764	4844127
18475	1097830	4844094
18476	1097890	4844040
18477	1097951	4843989
18478	1098012	4843935
18479	1098077	4843900
18480	1098136	4843837
18481	1098201	4843803
18482	1098260	4843744
18483	1098320	4843685
18484	1098380	4843628
18485	1098443	4843583
18486	1098506	4843543
18487	1098572	4843512
18488	1098633	4843458
18489	1098697	4843418
18490	1098760	4843375
18491	1098821	4843322
18492	1098883	4843274
18493	1098942	4843215
18494	1099004	4843167
18495	1099064	4843111
18496	1099126	4843060
18497	1099186	4843003
18498	1099244	4842940
18499	1099306	4842891
18500	1099368	4842842
18501	1099431	4842798
18502	1099490	4842736
18503	1099547	4842666
18504	1099605	4842603
18505	1099664	4842542
18506	1099727	4842497
18507	1099791	4842459
18508	1099852	4842405
18509	1099918	4842375
18510	1099981	4842329
18511	1100044	4842288
18512	1100106	4842240
18513	1100167	4842185
18514	1100230	4842144
18515	1100297	4842117
18516	1100360	4842073
18517	1100425	4842037
18518	1100490	4842001
18519	1100553	4841960
18520	1100615	4841910
18521	1100678	4841866
18522	1100742	4841828
18523	1100806	4841790
18524	1100871	4841755
18525	1100937	4841725
18526	1101000	4841679
18527	1101061	4841626
18528	1101121	4841570
18529	1101186	4841537
18530	1101250	4841496
18531	1101310	4841438
18532	1101374	4841400
18533	1101438	4841362
18534	1101500	4841313
18535	1101567	4841285
18536	1101630	4841243
18537	1101692	4841196
18538	1101749	4841124
18539	1101806	4841056
18540	1101866	4840997
18541	1101930	4840958
18542	1101991	4840904
18543	1102057	4840875
18544	1102122	4840842
18545	1102189	4840814
18546	1102253	4840773
18547	1102313	4840718
18548	1102369	4840644
18549	1102433	4840606
18550	1102496	4840559
18551	1102556	4840502
18552	1102619	4840461
18553	1102683	4840420
18554	1102742	4840361
18555	1102802	4840304
18556	1102864	4840254
18557	1102927	4840211
18558	1102989	4840160
18559	1103056	4840136
18560	1103117	4840083
18561	1103177	4840025
18562	1103238	4839971
18563	1103300	4839925
18564	1103360	4839870
18565	1103422	4839821
18566	1103482	4839764
18567	1103545	4839718
18568	1103609	4839681
18569	1103676	4839655
18570	1103734	4839588
18571	1103797	4839542
18572	1103855	4839477
18573	1103916	4839425
18574	1103984	4839404
18575	1104048	4839365
18576	1104115	4839336
18577	1104168	4839253
18578	1104228	4839195
18579	1104291	4839149
18580	1104353	4839102
18581	1104416	4839058
18582	1104479	4839015
18583	1104541	4838966
18584	1104606	4838932
18585	1104671	4838894
18586	1104730	4838834
18587	1104790	4838779
18588	1104855	4838744
18589	1104915	4838687
18590	1104980	4838651
18591	1105043	4838608
18592	1105101	4838540
18593	1105162	4838490
18594	1105224	4838441
18595	1105288	4838399
18596	1105346	4838333
18597	1105412	4838302
18598	1105477	4838268
18599	1105535	4838202
18600	1105598	4838160
18601	1105655	4838091
18602	1105716	4838037
18603	1105783	4838012
18604	1105848	4837976
18605	1105909	4837920
18606	1105970	4837869
18607	1106026	4837794
18608	1106090	4837756
18609	1106149	4837693
18610	1106212	4837649
18611	1106274	4837603
18612	1106339	4837566
18613	1106396	4837495
18614	1106458	4837448
18615	1106517	4837389
18616	1106577	4837332
18617	1106643	4837299
18618	1106707	4837259
18619	1106769	4837214
18620	1106827	4837146
18621	1106891	4837105
18622	1106952	4837056
18623	1107019	4837027
18624	1107077	4836962
18625	1107141	4836922
18626	1107206	4836886
18627	1107264	4836824
18628	1107326	4836772
18629	1107391	4836738
18630	1107451	4836683
18631	1107510	4836619
18632	1107565	4836541
18633	1107631	4836512
18634	1107695	4836471
18635	1107762	4836443
18636	1107824	4836397
18637	1107888	4836357
18638	1107954	4836326
18639	1108020	4836295
18640	1108080	4836240
18641	1108143	4836192
18642	1108205	4836144
18643	1108269	4836107
18644	1108330	4836054
18645	1108396	4836022
18646	1108461	4835990
18647	1108522	4835936
18648	1108584	4835885
18649	1108646	4835839
18650	1108711	4835802
18651	1108773	4835756
18652	1108836	4835712
18653	1108899	4835667
18654	1108955	4835592
18655	1109018	4835550
18656	1109078	4835491
18657	1109145	4835464
18658	1109205	4835408
18659	1109267	4835361
18660	1109332	4835325
18661	1109392	4835268
18662	1109453	4835217
18663	1109520	4835187
18664	1109579	4835125
18665	1109643	4835086
18666	1109704	4835036
18667	1109766	4834985
18668	1109823	4834917
18669	1109885	4834867
18670	1109951	4834837
18671	1110012	4834785
18672	1110073	4834733
18673	1110137	4834690
18674	1110196	4834630
18675	1110258	4834584
18676	1110317	4834522
18677	1110382	4834485
18678	1110442	4834428
18679	1110506	4834387
18680	1110568	4834341
18681	1110629	4834287
18682	1110690	4834237
18683	1110755	4834198
18684	1110816	4834148
18685	1110880	4834107
18686	1110942	4834057
18687	1111003	4834004
18688	1111062	4833947
18689	1111127	4833911
18690	1111189	4833862
18691	1111252	4833818
18692	1111314	4833768
18693	1111380	4833738
18694	1111442	4833689
18695	1111504	4833639
18696	1111565	4833587
18697	1111633	4833568
18698	1111700	4833539
18699	1111762	4833490
18700	1111828	4833459
18701	1111891	4833416
18702	1111951	4833357
18703	1112016	4833322
18704	1112079	4833281
18705	1112143	4833240
18706	1112204	4833189
18707	1112265	4833133
18708	1112324	4833072
18709	1112387	4833028
18710	1112452	4832994
18711	1112512	4832935
18712	1112574	4832889
18713	1112637	4832845
18714	1112701	4832805
18715	1112761	4832746
18716	1112824	4832705
18717	1112890	4832673
18718	1112954	4832632
18719	1113016	4832586
18720	1113082	4832553
18721	1113145	4832509
18722	1113206	4832455
18723	1113264	4832390
18724	1113327	4832344
18725	1113389	4832297
18726	1113449	4832241
18727	1113517	4832217
18728	1113582	4832183
18729	1113644	4832134
18730	1113706	4832084
18731	1113768	4832036
18732	1113830	4831990
18733	1113893	4831945
18734	1113952	4831884
18735	1114017	4831850
18736	1114076	4831786
18737	1114137	4831736
18738	1114197	4831678
18739	1114259	4831629
18740	1114323	4831590
18741	1114387	4831549
18742	1114451	4831509
18743	1114517	4831478
18744	1114575	4831412
18745	1114640	4831377
18746	1114701	4831324
18747	1114760	4831261
18748	1114820	4831207
18749	1114879	4831146
18750	1114942	4831100
18751	1115007	4831064
18752	1115068	4831013
18753	1115132	4830973
18754	1115193	4830920
18755	1115254	4830866
18756	1115317	4830823
18757	1115381	4830784
18758	1115439	4830715
18759	1115504	4830681
18760	1115574	4830667
18761	1115635	4830616
18762	1115703	4830592
18763	1115764	4830538
18764	1115827	4830493
18765	1115894	4830467
18766	1115961	4830441
18767	1116026	4830406
18768	1116089	4830361
18769	1116154	4830327
18770	1116219	4830290
18771	1116274	4830211
18772	1116334	4830156
18773	1116400	4830121
18774	1116465	4830087
18775	1116526	4830036
18776	1116590	4829995
18777	1116652	4829945
18778	1116714	4829897
18779	1116779	4829864
18780	1116840	4829811
18781	1116904	4829771
18782	1116969	4829736
18783	1117030	4829683
18784	1117093	4829637
18785	1117154	4829585
18786	1117213	4829523
18787	1117276	4829481
18788	1117339	4829433
18789	1117399	4829379
18790	1117466	4829350
18791	1117528	4829302
18792	1117592	4829261
18793	1117657	4829227
18794	1117719	4829177
18795	1117784	4829142
18796	1117849	4829106
18797	1117913	4829068
18798	1117970	4828998
18799	1118030	4828942
18800	1118094	4828901
18801	1118163	4828882
18802	1118227	4828841
18803	1118290	4828797
18804	1118357	4828772
18805	1118415	4828705
18806	1118482	4828677
18807	1118545	4828635
18808	1118608	4828591
18809	1118675	4828562
18810	1118733	4828496
18811	1118796	4828451
18812	1118860	4828413
18813	1118925	4828378
18814	1118989	4828336
18815	1119052	4828291
18816	1119114	4828243
18817	1119179	4828207
18818	1119240	4828156
18819	1119302	4828106
18820	1119366	4828065
18821	1119427	4828016
18822	1119486	4827951
18823	1119548	4827904
18824	1119610	4827856
18825	1119671	4827804
18826	1119735	4827761
18827	1119801	4827733
18828	1119862	4827677
18829	1119926	4827636
18830	1119985	4827579
18831	1120048	4827531
18832	1120109	4827480
18833	1120167	4827414
18834	1120228	4827360
18835	1120287	4827299
18836	1120346	4827237
18837	1120410	4827197
18838	1120471	4827144
18839	1120534	4827100
18840	1120595	4827048
18841	1120653	4826982
18842	1120712	4826921
18843	1120774	4826870
18844	1120838	4826833
18845	1120901	4826789
18846	1120960	4826724
18847	1121016	4826650
18848	1121082	4826618
18849	1121147	4826584
18850	1121209	4826534
18851	1121270	4826480
18852	1121332	4826435
18853	1121396	4826393
18854	1121457	4826340
18855	1121522	4826305
18856	1121585	4826259
18857	1121645	4826202
18858	1121706	4826151
18859	1121770	4826109
18860	1121830	4826053
18861	1121893	4826010
18862	1121957	4825971
18863	1122020	4825925
18864	1122084	4825884
18865	1122149	4825848
18866	1122208	4825786
18867	1122269	4825735
18868	1122331	4825687
18869	1122391	4825627
18870	1122453	4825581
18871	1122512	4825519
18872	1122577	4825484
18873	1122639	4825436
18874	1122699	4825379
18875	1122761	4825328
18876	1122824	4825283
18877	1122882	4825216
18878	1122943	4825165
18879	1123006	4825121
18880	1123072	4825090
18881	1123132	4825033
18882	1123196	4824990
18883	1123256	4824934
18884	1123321	4824900
18885	1123382	4824848
18886	1123443	4824793
18887	1123506	4824749
18888	1123567	4824694
18889	1123637	4824681
18890	1123698	4824629
18891	1123767	4824611
18892	1123829	4824562
18893	1123891	4824511
18894	1123954	4824470
18895	1124018	4824426
18896	1124078	4824372
18897	1124135	4824301
18898	1124198	4824258
18899	1124268	4824240
18900	1124333	4824204
18901	1124395	4824156
18902	1124457	4824109
18903	1124521	4824069
18904	1124581	4824010
18905	1124644	4823966
18906	1124706	4823916
18907	1124771	4823880
18908	1124832	4823827
18909	1124893	4823778
18910	1124955	4823726
18911	1125020	4823689
18912	1125078	4823625
18913	1125145	4823597
18914	1125208	4823552
18915	1125269	4823499
18916	1125331	4823453
18917	1125393	4823402
18918	1125454	4823352
18919	1125516	4823300
18920	1125582	4823268
18921	1125645	4823226
18922	1125709	4823186
18923	1125775	4823153
18924	1125834	4823092
18925	1125899	4823057
18926	1125958	4822996
18927	1126022	4822957
18928	1126086	4822916
18929	1126153	4822886
18930	1126215	4822837
18931	1126279	4822800
18932	1126340	4822747
18933	1126406	4822714
